id,different?,expected result,actual result,result_message different?,expected result_message (normalized),actual result_message (normalized),messages different?,expected messages (normalized),actual messages (normalized)
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_observation_granular_scope_1_group,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate-us_core_v610_heart_rate_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate-us_core_v610_heart_rate_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate-us_core_v610_heart_rate_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_practitioner,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_heart_rate-us_core_v610_heart_rate_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature-us_core_v610_body_temperature_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature-us_core_v610_body_temperature_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature-us_core_v610_body_temperature_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature-us_core_v610_body_temperature_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature-us_core_v610_body_temperature_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature-us_core_v610_body_temperature_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height-us_core_v610_pediatric_weight_for_height_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_temperature-us_core_v610_body_temperature_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height-us_core_v610_pediatric_weight_for_height_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height-us_core_v610_pediatric_weight_for_height_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry-us_core_v610_pulse_oximetry_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height-us_core_v610_pediatric_weight_for_height_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height-us_core_v610_pediatric_weight_for_height_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height-us_core_v610_pediatric_weight_for_height_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height-us_core_v610_pediatric_weight_for_height_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height-us_core_v610_pediatric_weight_for_height_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_weight_for_height,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry-us_core_v610_pulse_oximetry_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry-us_core_v610_pulse_oximetry_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry-us_core_v610_pulse_oximetry_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry-us_core_v610_pulse_oximetry_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus-us_core_v610_smokingstatus_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus-us_core_v610_smokingstatus_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry-us_core_v610_pulse_oximetry_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry-us_core_v610_pulse_oximetry_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pulse_oximetry-us_core_v610_pulse_oximetry_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus-us_core_v610_smokingstatus_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus-us_core_v610_smokingstatus_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus-us_core_v610_smokingstatus_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference-us_core_v610_head_circumference_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus-us_core_v610_smokingstatus_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus-us_core_v610_smokingstatus_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference-us_core_v610_head_circumference_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference-us_core_v610_head_circumference_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_smokingstatus-us_core_v610_smokingstatus_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference-us_core_v610_head_circumference_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference-us_core_v610_head_circumference_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference-us_core_v610_head_circumference_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference-us_core_v610_head_circumference_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference-us_core_v610_head_circumference_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height-us_core_v610_body_height_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height-us_core_v610_body_height_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height-us_core_v610_body_height_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height-us_core_v610_body_height_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height-us_core_v610_body_height_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height-us_core_v610_body_height_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height-us_core_v610_body_height_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi-us_core_v610_bmi_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi-us_core_v610_bmi_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height-us_core_v610_body_height_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_height,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi-us_core_v610_bmi_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi-us_core_v610_bmi_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi-us_core_v610_bmi_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi-us_core_v610_bmi_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment-us_core_v610_observation_screening_assessment_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_code_received,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi-us_core_v610_bmi_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment-us_core_v610_observation_screening_assessment_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment-us_core_v610_observation_screening_assessment_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment-us_core_v610_observation_screening_assessment_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_bmi-us_core_v610_bmi_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment-us_core_v610_observation_screening_assessment_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment-us_core_v610_observation_screening_assessment_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment-us_core_v610_observation_screening_assessment_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_screening_assessment-us_core_v610_observation_screening_assessment_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure-us_core_v610_blood_pressure_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure-us_core_v610_blood_pressure_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure-us_core_v610_blood_pressure_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure-us_core_v610_blood_pressure_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure-us_core_v610_blood_pressure_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result-us_core_v610_observation_clinical_result_must_support_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_public_standalone_launch_stu2-standalone_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure-us_core_v610_blood_pressure_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure-us_core_v610_blood_pressure_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_blood_pressure-us_core_v610_blood_pressure_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result-us_core_v610_observation_clinical_result_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result-us_core_v610_observation_clinical_result_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result-us_core_v610_observation_clinical_result_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result-us_core_v610_observation_clinical_result_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_public_standalone_launch_stu2-smart_token_exchange,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result-us_core_v610_observation_clinical_result_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result-us_core_v610_observation_clinical_result_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_observation_clinical_result-us_core_v610_observation_clinical_result_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age-us_core_v610_pediatric_bmi_for_age_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age-us_core_v610_pediatric_bmi_for_age_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age-us_core_v610_pediatric_bmi_for_age_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age-us_core_v610_pediatric_bmi_for_age_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile-us_core_v610_head_circumference_percentile_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age-us_core_v610_pediatric_bmi_for_age_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age-us_core_v610_pediatric_bmi_for_age_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age-us_core_v610_pediatric_bmi_for_age_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile-us_core_v610_head_circumference_percentile_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age-us_core_v610_pediatric_bmi_for_age_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_pediatric_bmi_for_age,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile-us_core_v610_head_circumference_percentile_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile-us_core_v610_head_circumference_percentile_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_public_standalone_launch_stu2-smart_token_response_body,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile-us_core_v610_head_circumference_percentile_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile-us_core_v610_head_circumference_percentile_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight-us_core_v610_body_weight_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight-us_core_v610_body_weight_patient_category_date_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_public_standalone_launch_stu2-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile-us_core_v610_head_circumference_percentile_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile-us_core_v610_head_circumference_percentile_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_head_circumference_percentile,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight-us_core_v610_body_weight_validation_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_app_launch,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight-us_core_v610_body_weight_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight-us_core_v610_body_weight_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_patient_category_authored_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight-us_core_v610_body_weight_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight-us_core_v610_body_weight_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_body_weight-us_core_v610_body_weight_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_procedure-us_core_v610_procedure_patient_date_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_launch_received,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_procedure-us_core_v610_procedure_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_procedure-us_core_v610_procedure_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_procedure-us_core_v610_procedure_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_procedure,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-ehr_auth_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.1 connection as required.""",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_procedure-us_core_v610_procedure_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_procedure-us_core_v610_procedure_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_procedure-us_core_v610_procedure_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_patient_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request__id_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_patient_code_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_patient_category_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_organization,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_practitioner-us_core_v610_practitioner_read_test,true,pass,,false,,,false,"! (info) ""\nThe Practitioner references used for this test were pulled from the following resources:\nProvenance/<UUID>, CareTeam/<UUID>, CareTeam/<UUID>, DiagnosticReport/<UUID>, DiagnosticReport/<UUID>\n\n""",""
g10_certification-g10_single_patient_us_core_6_api-us_core_311_data_absent_reason,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_provenance_revinclude_search_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request-us_core_v610_service_request_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_service_request,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_organization-us_core_v610_organization_read_test,true,pass,,false,,,false,"! (info) ""\nThe Organization references used for this test were pulled from the following resources:\nProvenance/<UUID>, Provenance/<UUID>, CareTeam/<UUID>, CareTeam/<UUID>, Encounter/<UUID>\n\n""",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_organization-us_core_v610_organization_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_practitioner-us_core_v610_practitioner_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_practitioner-us_core_v610_practitioner_address_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_organization-us_core_v610_organization_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_practitioner-us_core_v610_practitioner_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_provenance-us_core_v610_provenance_read_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_provenance-us_core_v610_provenance_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_related_person-us_core_v610_related_person_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_related_person,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_specimen-us_core_v610_specimen_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_specimen,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_provenance-us_core_v610_provenance_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_related_person-us_core_v610_related_person_read_test,true,pass,,false,,,false,"! (info) ""\nThe RelatedPerson references used for this test were pulled from the following resources:\nCareTeam/<UUID>\n\n""",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_related_person-us_core_v610_related_person_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_specimen-us_core_v610_specimen_read_test,true,pass,,false,,,false,"! (info) ""\nThe Specimen references used for this test were pulled from the following resources:\nObservation/<UUID>\n\n""",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-ehr_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_provenance-us_core_v610_provenance_reference_resolution_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_provenance,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_related_person-us_core_v610_related_person_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_specimen-us_core_v610_specimen_must_support_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_specimen-us_core_v610_specimen_validation_test,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_screening_assessment-us_core_screening_assessment_category,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_311_data_absent_reason-us_core_311_data_absent_reason_code_system,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v400_clinical_notes_guidance-us_core_clinical_note_types,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v400_clinical_notes_guidance-us_core_clinical_note_attachments,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v400_clinical_notes_guidance,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_v610_screening_assessment,true,pass,,false,,,false,"",""
g10_certification-g10_single_patient_us_core_6_api-us_core_311_data_absent_reason-us_core_311_data_absent_reason_extension,true,pass,,false,,,false,"",""
